ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,IS_BANKRUPT
-33.23,316.62,-49.96,0.02,0.11,0.19,548.83,47.88,363.15,41.78,1.08,-10.27,-9.53,36.9,110.49,-21.72,-0.12,32.3,105.45,339.99,-32.22,49.76,-188.27,0.03,0.54,0.54,2126.75,1117.27,2710.59,,1.65,-2.54,-1.54,7.56,164.76,82.25,-0.99,0.0,232.45,602.06,1
-307.16,49.57,-154.55,0.02,0.07,0.27,183.65,22.4,433.8,88.22,7.2,-1.16,-0.16,-116.09,719.61,-41.31,-17.6,0.0,96.14,-234.69,-58.52,4.44,-15.33,0.01,0.12,0.21,95.32,41.08,389.66,37.09,14.19,-1.08,-0.08,204.77,1418.64,-3.52,-106.93,0.0,68.95,90.11,1
-4.81,-753.16,-20.61,0.0,0.92,0.93,1563.08,1408.06,1463.64,10.61,0.99,155.52,156.52,-1.62,99.36,-4.84,0.09,4.33,13.68,131.63,-3.36,120.39,-36.12,0.0,0.9,0.9,3916.34,3580.72,3827.7,23.73,1.03,-36.86,-35.86,-0.51,102.79,-3.27,-0.38,3.87,30.59,-552.32,1
-4.82,25.93,,0.0,0.02,0.02,,,,,1.19,-6.38,-5.38,-4.82,118.58,-4.06,0.68,86.72,,,-4.92,20.91,,0.0,0.0,0.0,,,,,1.24,-5.25,-4.25,-4.92,123.52,-3.98,-0.24,91.03,,,1
1.83,20.74,0.85,0.01,1.01,1.01,169.15,148.25,145.32,,0.91,10.33,11.35,22.59,91.19,3.91,1.26,2.02,9.62,82.18,-5.1,-57.34,-7.45,0.02,0.68,1.01,531.59,305.16,456.54,156.07,0.91,10.22,11.25,18.25,91.11,-4.12,0.95,1.53,34.1,119.86,1
-12.86,19.48,-18.54,0.24,0.62,0.62,526.36,101.68,292.52,0.0,1.66,-2.51,-1.51,-10.53,166.03,-7.39,0.45,19.77,3.36,-77.29,20.06,-81.39,11.17,0.07,0.88,0.88,202.74,60.1,183.03,0.0,1.25,-5.06,-4.06,21.71,124.65,16.5,-0.33,11.59,0.92,3.24,1
-6.96,122.61,-2.41,0.03,0.69,0.78,126.2,81.3,118.86,11.68,1.06,-18.61,-17.61,12.89,105.68,-1.07,0.01,3.53,6.86,91.72,-40.51,115.96,-41.03,0.0,0.19,0.37,368.72,70.71,382.4,69.37,1.35,-3.86,-2.86,-3.22,134.93,-20.46,-0.1,0.01,37.77,244.16,1
-27.33,122.59,-98.07,0.54,0.78,0.78,1309.58,379.64,1337.97,0.17,1.22,-5.48,-4.48,-7.1,122.3,-21.43,-5.0,18.48,72.6,-365.0,-23.75,104.83,-1444.08,0.37,0.72,0.72,22128.92,9258.7,26761.02,,1.23,-5.41,-4.41,-6.22,122.66,-18.01,-1.82,0.0,1065.7,-429.16,1
-5.11,13.41,-579.45,-0.02,0.29,0.29,41389.05,9730.3,30800.81,0.0,1.38,-3.62,-2.62,-4.97,138.1,0.05,0.23,56.05,16.2,66.02,-6.07,13.12,-1696.91,-0.01,0.17,0.17,101679.58,25132.53,80599.94,,1.46,-3.16,-2.16,-6.03,146.31,-0.42,-0.6,59.2,13.75,-8.78,1
-3.15,6.41,-55.97,0.01,0.04,0.04,6479.63,34.09,1069.51,,1.49,-3.03,-2.03,-1.82,149.18,-0.93,0.13,0.0,23.71,95.34,-3.81,7.04,-139.24,0.0,0.01,0.01,13299.84,14.34,2201.65,,1.54,-2.85,-1.85,-3.73,154.17,-1.3,0.09,0.0,3.0,-11.02,1
