ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT
12.46,54.14,72.44,0.0,0.74,1.22,2115.95,814.81,454.5,560.38,0.71,3.07,4.34,25.71,76.98,30.04,0.8,32.6,77.04,-22.69,6.46,23.31,61.6,0.0,0.45,0.87,3478.63,822.73,619.55,831.31,0.71,2.57,3.61,16.53,72.27,16.95,0.62,38.21,95.94,-84.03,0
5.85,7.37,9.86,0.77,1.95,4.33,613.97,72.13,54.06,148.33,0.14,0.18,1.26,22.23,20.65,126.52,1.5,1.21,27.64,104.85,2.08,2.65,3.47,0.78,1.84,3.65,609.8,71.24,67.56,124.17,0.15,0.19,1.28,17.68,21.82,109.41,1.38,0.0,26.07,108.18,0
5.61,167.74,18.94,0.01,0.63,0.8,1227.87,261.61,323.18,73.18,0.8,23.89,29.88,8.78,96.65,27.66,0.69,19.38,10.69,20.33,-1.22,-46.3,-1.51,0.01,0.49,0.51,450.24,155.83,307.33,7.91,0.86,32.54,37.89,2.53,97.36,21.91,0.25,16.2,4.63,27.43,0
11.69,52.32,8.49,0.01,1.24,2.28,264.1,68.09,20.88,58.59,0.78,3.47,4.47,23.66,77.65,19.65,1.23,13.25,8.68,51.15,9.62,48.67,10.75,0.01,0.79,1.05,407.92,121.02,124.38,41.07,0.8,4.06,5.06,19.82,80.24,16.9,0.85,7.61,11.4,48.3,0
17.4,18.48,25.95,4.86,8.89,16.37,542.88,70.19,17.4,131.92,0.05,0.05,1.06,35.57,5.83,609.34,2.02,0.0,27.1,48.21,4.11,4.66,5.06,2.94,5.14,7.62,450.12,30.64,38.28,96.38,0.11,0.12,1.13,27.86,11.78,204.94,2.62,0.0,29.29,71.06,0
9.08,19.78,21.72,0.16,0.86,1.11,871.05,262.25,279.54,97.15,0.5,1.08,2.18,21.34,54.11,36.38,1.98,11.46,29.35,234.42,1.38,2.76,3.31,0.0,1.84,2.16,877.96,556.27,230.12,96.2,0.47,0.95,2.01,15.18,50.21,16.43,2.83,8.35,33.2,-2299.02,0
3.91,6.51,4.35,0.21,0.71,1.69,404.57,48.21,64.26,95.83,0.31,0.51,1.66,26.93,39.89,45.06,1.12,10.23,25.58,92.03,0.41,0.66,0.5,0.05,0.82,1.63,447.03,88.39,79.21,94.85,0.3,0.48,1.61,22.76,37.82,36.83,1.14,8.8,27.37,109.1,0
6.33,20.63,12.07,0.09,0.35,0.67,693.64,124.16,472.13,149.28,0.69,2.26,3.26,16.91,69.3,26.84,0.58,0.0,20.15,123.8,2.9,11.24,9.47,0.12,0.26,0.48,1192.47,120.9,869.04,194.29,0.74,2.88,3.88,9.27,74.22,10.65,0.41,0.0,20.82,190.03,0
3.15,21.0,5.95,0.0,0.3,0.7,688.51,130.14,339.43,176.36,0.64,4.29,6.67,5.94,85.01,19.67,0.38,14.25,5.27,-65.37,21.62,53.43,22.15,0.48,0.48,1.52,373.96,,148.29,155.71,0.4,1.0,2.47,24.37,59.53,82.79,1.06,0.0,2.81,19.08,0
3.57,19.55,6.19,0.13,1.38,2.21,630.72,143.76,54.96,101.71,0.79,4.35,5.47,9.8,81.73,15.19,1.4,68.94,10.8,36.29,-2.5,-16.58,-4.61,0.0,1.03,1.8,671.94,140.19,69.35,115.46,0.83,5.48,6.63,3.94,84.91,6.87,1.29,67.96,11.86,48.37,0
2.06,2.65,2.42,0.24,0.72,2.61,426.36,21.34,42.52,86.62,0.2,0.26,1.28,18.95,22.04,93.63,1.21,1.55,19.78,67.26,1.55,1.94,1.58,0.49,0.95,2.33,373.29,19.76,43.27,60.82,0.19,0.24,1.25,17.83,20.25,102.68,1.19,0.33,16.66,65.59,0
8.34,9.58,26.39,5.82,6.87,9.22,1151.29,90.03,86.0,204.23,0.12,0.14,1.15,21.98,12.92,118.48,3.0,0.0,43.13,88.38,8.76,10.08,19.86,6.21,7.08,8.74,828.09,56.05,64.49,108.51,0.13,0.15,1.15,21.96,13.13,112.67,2.99,0.0,29.95,69.83,0
0.21,13.08,0.22,0.01,0.39,0.93,373.62,97.95,237.99,140.01,0.94,58.32,61.98,30.43,98.39,8.32,0.44,17.84,31.01,88.13,6.41,52.44,6.38,0.08,0.26,0.68,363.59,46.8,248.5,103.87,0.72,5.89,8.19,34.03,87.78,24.22,0.25,0.0,27.52,63.96,0
0.52,1.0,8.32,0.14,0.49,0.93,5790.57,546.51,1431.9,784.29,0.35,0.68,1.92,11.04,47.94,23.1,0.8,5.52,167.36,-1060.22,-9.38,-19.68,-67.94,0.09,0.39,0.65,2643.09,250.61,735.3,229.87,0.4,0.85,2.1,1.79,52.33,-0.19,0.7,4.88,80.93,-163.64,0
4.6,6.35,10.11,0.52,0.76,3.38,799.77,33.37,139.12,368.31,0.26,0.36,1.38,26.04,27.58,37.09,1.99,0.0,47.11,125.15,0.14,0.2,0.28,0.49,0.66,3.2,708.63,21.21,128.52,330.45,0.26,0.36,1.38,21.82,27.57,21.22,1.95,0.0,42.09,164.12,0
4.88,5.81,8.69,1.71,3.67,7.95,647.87,66.24,33.94,147.57,0.1,0.12,1.19,22.1,16.0,106.32,1.53,0.0,30.64,84.09,4.01,4.77,7.11,3.09,4.37,8.77,647.62,43.61,34.04,151.81,0.11,0.14,1.19,22.45,16.0,98.56,1.69,0.0,32.73,83.1,0
0.39,1.91,1.13,0.12,0.22,0.58,1054.38,55.01,431.03,191.73,0.79,3.87,4.87,2.3,79.49,7.68,0.31,8.89,5.52,67.63,0.79,4.67,1.68,0.0,0.08,0.33,781.79,30.93,247.56,103.36,0.83,4.94,5.94,2.35,83.16,6.47,0.35,20.21,3.36,32.04,0
0.87,1.15,18.62,0.04,1.24,1.69,7751.2,1495.44,41.78,564.26,0.21,0.28,1.31,5.17,23.76,29.04,1.12,15.69,91.57,-55.81,0.47,0.54,6.24,0.24,3.02,6.39,4841.21,390.59,25.71,480.35,0.1,0.12,1.15,5.27,12.81,59.48,1.16,2.41,63.65,-64.66,0
9.94,10.18,13.61,41.56,41.56,41.56,498.65,,11.87,,0.02,0.02,1.02,9.94,2.41,413.01,,0.0,0.0,0.0,0.63,0.63,1.49,655.83,655.83,655.83,864.31,,1.3,,0.0,0.0,1.0,0.63,0.15,413.04,,0.0,0.0,0.0,0
-7.03,-12.11,-535.53,0.35,0.69,0.95,27734.73,3833.71,11169.27,2974.42,0.42,0.72,1.72,4.7,41.98,10.45,0.97,0.0,893.53,-120.18,-2.27,-3.67,-30.03,0.33,0.72,1.11,4835.96,683.59,1755.92,690.57,0.38,0.62,1.62,10.37,38.25,29.11,1.06,0.0,167.38,-110.68,0
25.07,39.04,40.37,1.21,1.96,2.94,586.06,56.29,75.05,74.28,0.34,0.53,1.56,31.89,35.79,80.43,1.14,0.0,10.98,23.29,12.92,16.89,21.07,0.93,2.36,2.8,595.2,95.11,44.84,29.14,0.22,0.29,1.31,24.38,23.49,72.25,1.23,3.63,18.69,43.96,0
11.8,36.83,34.16,0.79,1.47,1.47,1053.44,480.17,707.97,0.0,0.68,2.12,3.12,11.8,67.95,17.37,,0.0,0.0,0.0,2.92,10.14,14.2,0.68,1.06,1.06,1777.18,474.62,1248.66,,0.71,2.48,3.48,2.92,71.24,4.09,1.17,0.0,0.0,0.0,0
33.25,70.85,22.75,0.21,1.21,1.28,249.05,129.24,128.53,8.79,0.53,1.13,2.13,45.45,53.07,71.74,1.46,0.0,8.35,32.49,22.92,58.47,8.9,0.47,0.81,0.91,141.81,28.35,61.61,9.11,0.61,1.55,2.55,37.42,60.81,50.15,0.9,15.6,5.64,24.78,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,-6.51,-7.76,-9.57,5.83,5.83,5.83,536.73,,85.22,,0.16,0.19,1.19,-6.51,16.1,-40.43,,0.0,0.0,0.0,0
-13.07,-22.19,-96.22,0.01,0.88,1.4,2680.55,499.44,331.72,306.22,0.29,0.5,1.7,3.0,41.12,11.34,0.91,11.07,118.31,-351.43,1.62,2.71,10.53,0.02,0.96,1.4,2368.62,535.12,133.6,251.91,0.3,0.5,1.67,17.39,40.06,48.7,0.95,19.79,102.35,720.19,0
6.13,80.36,6.57,0.15,0.33,1.08,389.86,60.86,356.14,273.38,0.92,12.1,13.1,6.13,92.37,6.64,,0.0,0.0,0.0,14.05,85.5,7.4,0.15,0.45,1.2,192.26,46.87,158.46,120.74,0.84,5.08,6.08,14.05,83.56,16.82,,0.0,0.0,0.0,0
1.43,17.31,1.22,0.22,0.28,0.33,309.25,11.55,192.38,7.92,0.92,11.09,12.09,15.57,91.73,14.2,0.47,0.0,12.01,49.32,1.38,11.45,1.04,0.17,0.34,0.43,274.83,31.71,185.5,17.45,0.88,7.3,8.3,16.34,87.95,36.49,0.44,0.0,11.26,30.89,0
2.44,4.08,20.45,0.56,0.83,0.96,3047.86,291.76,1071.96,131.55,0.4,0.67,1.67,10.95,40.1,77.42,0.98,0.0,71.19,-27.83,1.43,2.52,30.41,0.41,0.46,0.69,7785.87,132.93,3111.44,736.64,0.43,0.77,1.77,12.41,43.39,67.81,0.83,0.0,234.36,-26.02,0
8.78,15.59,28.83,0.03,0.11,0.57,1195.34,38.26,516.25,240.02,0.44,0.78,1.78,24.17,43.67,40.24,0.75,0.0,50.53,224.69,5.96,14.17,41.6,0.0,0.02,0.72,2546.36,12.84,908.62,643.78,0.58,1.38,2.38,20.48,57.92,24.32,0.86,0.0,101.29,-24.92,0
66.24,93.78,137.27,1.25,2.02,2.24,754.39,66.5,46.13,18.93,0.11,0.16,1.42,73.06,29.37,617.06,0.95,5.28,14.15,70.6,4.93,7.89,9.19,0.59,0.88,0.95,680.11,47.94,42.83,11.34,0.25,0.39,1.6,20.98,37.52,40.31,0.82,18.07,29.9,79.96,0
-0.96,-3.31,-2.12,0.0,0.25,0.5,799.77,132.95,541.26,139.25,0.71,2.44,3.44,38.22,70.92,18.12,0.46,0.0,86.1,1122.96,1.2,4.05,2.35,0.0,0.24,0.45,712.33,102.98,426.89,86.84,0.7,2.36,3.36,37.29,70.26,21.04,0.51,0.0,70.42,1297.74,0
-6.93,-11.42,-26.78,4.07,4.45,5.02,1406.09,55.44,144.96,83.9,0.39,0.65,1.65,11.11,39.27,-7.58,1.88,0.0,69.7,171.67,-4.52,-4.96,-19.05,5.35,5.62,6.88,1536.91,29.83,113.35,145.56,0.09,0.1,1.1,11.3,8.81,-2.44,1.9,0.0,66.65,142.16,0
-7946.35,384.11,-29.86,-0.66,-0.29,0.05,1.37,10.27,7.5,9.37,20.38,-0.99,-0.05,-6709.38,2168.75,-389.91,,1483.85,4.65,-19.9,-30.56,290.72,-26.85,-0.3,-0.09,0.91,320.68,20.59,47.2,96.22,1.1,-10.48,-9.51,-28.61,110.51,-27.75,0.97,27.98,1.71,-7.12,0
3.26,7.88,66.98,0.19,0.9,1.33,7476.8,2053.8,2911.32,1278.92,0.53,1.27,2.42,12.25,58.61,26.63,0.88,0.0,184.7,-22.47,2.47,8.56,13.92,0.32,0.36,0.73,2056.12,41.24,1089.74,408.76,0.66,2.29,3.46,13.49,71.12,22.32,0.59,0.0,62.05,-76.34,0
-30.78,138.06,-156.75,0.01,0.1,0.1,1853.74,212.27,2241.88,,1.22,-5.49,-4.49,-27.83,122.29,-0.47,-0.26,0.0,15.05,54.79,6.86,-64.06,3.5,0.32,0.41,0.49,186.31,18.26,203.43,17.21,1.11,-10.33,-9.33,14.05,110.72,27.97,-0.24,0.0,3.67,18.38,0
50.92,67.5,15.93,0.97,3.56,3.97,113.87,71.54,27.62,11.43,0.25,0.33,1.33,50.92,24.57,323.25,,0.0,0.0,0.0,34.22,47.28,20.93,2.66,2.66,3.2,223.28,0.0,60.86,33.53,0.28,0.38,1.38,34.22,27.63,124.59,7.26,0.0,0.0,0.0,0
-32.83,-389.64,-43.21,0.66,0.67,0.67,479.16,3.14,424.76,2.8,0.92,10.87,11.87,18.37,91.58,-21.6,0.23,0.0,67.4,207.14,-119.14,125.98,-64.09,0.05,0.12,0.12,196.36,23.77,364.24,0.96,1.95,-2.06,-1.06,32.98,194.57,-41.68,-1.2,0.0,81.84,950.77,0
-19.67,-49.24,-228.51,8.92,9.66,15.81,4228.57,115.09,155.44,968.87,0.6,1.5,2.5,9.46,60.05,-10.04,1.05,0.0,338.41,-227.86,-6.72,-19.27,-56.03,7.72,8.45,14.96,3044.64,93.47,128.6,849.99,0.65,1.87,2.87,18.19,65.14,7.69,1.07,0.0,207.75,-3668.64,0
18.01,47.93,30.38,0.1,0.56,0.56,613.97,170.05,367.89,0.0,0.62,1.66,2.66,49.25,62.42,33.44,0.58,0.0,52.7,57.71,0.39,1.6,0.69,0.07,0.49,0.49,642.21,192.27,463.34,0.0,0.76,3.09,4.09,26.42,75.57,30.77,0.46,0.0,45.8,53.21,0
0.79,1.21,1.25,0.48,0.99,1.77,576.55,48.75,68.52,77.25,0.32,0.49,1.53,19.33,34.67,36.9,1.13,4.99,29.38,93.41,8.4,12.06,12.62,0.74,1.39,2.72,548.56,47.53,72.39,97.64,0.28,0.4,1.44,26.87,30.34,73.36,1.33,0.0,27.76,86.81,0
-3.74,-6.63,-9.0,0.27,0.33,0.92,876.75,11.78,117.41,116.27,0.42,0.75,1.77,50.86,43.59,45.57,0.97,8.74,131.5,290.59,13.15,19.15,33.32,0.05,0.1,1.68,924.51,9.39,177.08,283.52,0.3,0.44,1.46,73.95,31.29,108.65,1.2,0.0,154.0,195.87,0
5.84,20.67,7.49,0.19,0.19,0.54,466.77,0.29,282.14,101.65,0.72,2.54,3.54,5.97,71.74,32.38,0.58,0.0,0.16,-7.56,-1.41,-5.52,-2.0,0.0,0.38,0.8,518.35,139.33,367.32,155.51,0.74,2.91,3.91,-1.41,74.41,26.77,0.66,0.0,0.0,0.0,0
2.37,5.56,56.61,0.0,0.84,1.31,8678.68,2178.14,1859.21,1244.95,0.48,1.12,2.34,20.22,57.3,29.85,0.98,8.75,425.47,-218.57,-0.85,-1.71,-6.33,0.25,0.88,1.58,2713.45,351.96,280.0,395.89,0.39,0.8,2.01,23.34,50.35,31.98,1.01,10.35,179.84,-440.47,0
0.52,4.78,0.17,0.31,0.77,1.6,122.49,31.62,47.81,58.44,0.88,8.16,9.22,21.83,89.15,7.61,4.86,17.36,7.17,68.7,0.03,0.3,0.01,0.0,0.75,1.98,108.87,37.22,49.8,62.12,0.88,7.65,8.69,21.34,88.49,5.19,6.61,0.0,6.35,71.51,0
3.12,5.78,11.1,0.23,0.78,1.97,1293.63,102.54,187.03,226.72,0.39,0.73,1.85,12.91,45.99,36.03,1.1,4.88,34.76,95.99,0.94,1.6,4.04,0.22,1.28,4.29,1574.66,106.24,100.62,307.29,0.29,0.49,1.71,12.0,41.47,43.32,1.11,5.13,47.72,120.0,0
13.14,43.04,1.59,0.02,0.78,1.0,43.95,22.79,30.18,6.74,0.69,2.28,3.28,16.7,69.48,22.4,1.0,0.0,0.43,16.59,3.07,10.77,0.31,0.01,0.72,1.07,37.32,18.67,21.65,9.24,0.71,2.51,3.51,5.21,71.47,7.13,1.22,12.61,0.22,19.97,0
-0.91,-1.34,-0.79,0.11,0.85,2.4,315.82,54.74,61.69,115.28,0.32,0.47,1.48,67.58,32.59,98.63,1.71,8.14,59.42,289.82,-1.42,-2.07,-1.05,0.0,0.81,2.41,268.99,58.14,54.04,115.41,0.31,0.45,1.46,69.77,31.35,67.2,2.0,6.45,52.47,398.49,0
0.59,1.11,0.54,0.16,1.3,2.15,337.17,99.83,87.63,74.94,0.45,0.85,1.88,24.36,46.91,48.04,1.63,0.0,22.02,66.18,-18.22,-31.08,-16.69,1.55,2.04,3.89,334.29,18.95,38.51,72.25,0.39,0.66,1.71,17.0,41.37,-17.41,1.56,0.0,32.26,-462.93,0
-4.85,-26.8,-44.05,0.0,1.49,1.68,3303.98,2132.6,841.18,286.09,0.8,4.44,5.52,5.42,81.89,-4.43,0.7,18.15,93.22,-853.46,2.64,10.08,72.24,0.0,1.66,1.88,10006.34,5900.46,2659.93,800.57,0.72,2.75,3.82,14.05,73.85,8.77,0.82,9.23,312.93,-79.04,0
0.02,0.03,0.08,0.47,2.28,4.49,1578.2,326.53,180.95,406.02,0.25,0.37,1.51,14.66,33.65,45.1,1.64,9.77,63.46,300.41,0.15,0.19,0.53,0.26,1.44,4.59,1309.32,175.18,147.81,470.87,0.16,0.2,1.29,17.92,22.47,74.6,1.7,0.47,63.74,333.65,0
-6.8,-15.92,-240.6,0.1,1.21,1.47,12875.12,6877.9,339.56,1653.68,0.57,1.34,2.34,-2.57,57.26,16.94,1.82,46.48,149.71,-56.55,11.69,14.93,136.82,1.14,3.79,5.11,4270.42,1456.96,62.44,730.89,0.21,0.27,1.28,17.18,21.67,167.04,2.62,11.56,64.21,-41.61,0
0.9,2.96,4.09,0.04,0.14,0.81,1645.03,84.54,825.77,557.35,0.67,2.19,3.28,5.96,69.51,8.64,0.89,15.67,22.84,77.27,0.3,1.09,1.28,0.02,0.12,0.73,1527.83,82.3,831.05,512.75,0.7,2.53,3.58,4.86,72.1,6.59,0.8,14.19,19.05,70.41,0
11.37,24.32,7.71,0.57,0.77,1.46,246.88,17.83,82.47,61.8,0.47,1.0,2.14,27.06,53.26,52.24,1.21,2.64,10.65,67.24,-0.31,-0.81,-0.31,0.17,0.62,1.13,370.32,80.87,154.7,90.07,0.57,1.51,2.63,17.96,62.0,12.54,1.05,6.16,18.54,301.6,0
-9.51,-16.49,-11.47,0.04,0.39,1.72,439.06,38.02,108.2,145.72,0.32,0.56,1.73,20.61,42.33,14.81,1.11,3.83,36.33,171.53,-10.67,-19.32,-10.67,0.04,0.3,1.5,365.17,28.16,87.7,128.57,0.35,0.64,1.81,23.0,44.8,11.35,1.07,8.0,33.68,168.42,0
0.1,0.33,0.48,0.04,0.49,0.63,1751.33,423.95,696.26,133.09,0.62,2.08,3.36,9.32,70.27,11.18,0.56,19.69,44.34,-3274.72,5.15,10.72,20.18,0.01,0.32,0.61,1429.2,152.53,491.06,144.46,0.42,0.88,2.08,15.94,51.92,31.35,0.7,5.78,42.24,247.25,0
1.04,3.21,2.01,0.01,0.55,0.93,703.72,187.77,264.45,134.54,0.55,1.7,3.1,9.97,67.69,22.99,0.61,12.29,17.26,224.31,1.34,4.0,2.24,0.0,0.19,0.55,612.38,62.26,286.31,121.49,0.56,1.66,2.99,11.1,66.55,24.1,0.48,7.2,16.39,107.07,0
-5.74,-10.89,-20.02,0.08,0.47,1.11,1268.81,82.92,138.55,140.9,0.32,0.61,1.9,3.7,47.28,40.57,0.83,6.18,32.92,195.23,0.03,0.05,0.1,0.07,0.59,1.51,1272.87,119.02,152.5,217.73,0.34,0.63,1.86,17.74,33.83,40.44,0.95,6.31,61.75,182.53,0
3.6,19.85,7.11,0.18,0.2,0.44,719.71,13.21,188.41,133.76,0.82,4.52,5.52,14.58,81.89,10.52,0.31,53.55,21.71,105.42,-14.39,-184.82,-30.1,0.01,0.06,0.36,763.17,5.37,296.44,195.57,0.92,11.84,12.84,-1.12,92.21,-9.61,0.2,46.14,27.76,-141.8,0
-0.3,-11.62,-0.44,0.05,0.21,0.89,533.33,22.56,148.3,102.15,0.97,37.86,38.86,2.33,97.43,13.65,0.91,3.43,3.85,15.52,3.51,57.45,2.46,0.12,0.43,0.83,255.12,24.16,72.14,30.89,0.94,15.35,16.35,9.95,93.88,23.39,0.87,2.21,4.5,21.03,0
1.5,8.02,2.55,0.1,0.19,0.33,620.21,37.05,337.91,58.62,0.7,3.72,5.35,8.32,81.31,30.54,0.26,13.19,11.62,29.77,-26.76,964.08,-74.05,0.03,0.09,0.2,1010.11,58.53,696.79,98.35,0.92,-33.02,-36.03,-17.65,102.78,-5.71,-0.02,20.61,25.19,604.5,0
0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,0
0.1,0.15,0.1,0.28,1.14,1.71,382.26,110.28,128.39,74.2,0.34,0.51,1.51,12.97,33.96,45.99,1.57,0.0,13.52,174.16,6.79,9.8,6.33,0.64,2.16,2.43,340.14,157.33,103.11,28.3,0.31,0.44,1.44,11.94,30.74,69.22,2.75,0.0,4.8,83.77,0
1.84,4.56,6.02,0.0,0.05,1.4,1191.44,15.96,159.18,439.35,0.59,1.47,2.48,7.7,59.64,11.51,0.81,13.86,19.18,85.42,15.98,29.41,37.02,0.01,0.83,3.78,845.33,37.27,31.42,281.09,0.46,0.84,1.84,20.62,45.66,49.03,1.18,14.05,10.75,30.12,0
-8.83,-16.36,-28.76,0.01,0.5,1.82,1185.96,133.58,118.02,359.7,0.31,0.58,1.85,4.18,46.04,8.34,1.05,18.84,42.36,-561.35,-8.83,-17.58,-27.7,0.07,0.29,1.42,1144.98,70.01,170.81,375.59,0.31,0.61,1.99,5.28,49.77,7.75,0.87,13.75,44.27,-587.2,0
122.88,100.05,961.19,-8.06,-11.36,-33.53,2847.18,2120.55,-871.23,14450.0,-0.23,-0.19,0.81,322.88,-22.83,-1431.97,-0.68,8.11,1564.38,-22.05,-13.6,-7543.48,-132.34,0.45,0.49,0.67,3551.72,154.87,3496.75,623.37,1.0,553.65,554.65,27.74,99.82,4.22,0.01,0.0,402.29,-67.43,0
0.06,0.14,1.14,0.01,0.4,0.87,7305.62,1665.44,2852.86,1979.18,0.58,1.42,2.44,10.0,58.97,9.55,0.83,18.84,199.6,-172.96,0.18,0.22,2.5,0.08,0.22,2.2,5078.49,123.13,678.63,1714.41,0.19,0.23,1.24,9.79,19.48,28.71,1.32,3.57,133.69,-407.31,0
7.5,7.75,25.29,5.82,7.48,20.94,1226.89,34.96,21.31,290.74,0.03,0.03,1.03,15.96,3.23,539.19,1.56,0.0,28.5,55.06,8.63,9.31,25.02,3.71,5.64,14.6,1058.01,57.86,30.23,274.69,0.07,0.08,1.08,16.38,7.25,242.96,1.68,0.0,22.47,45.92,0
-3.6,-4.17,-8.76,2.03,3.03,8.71,886.57,43.81,40.56,251.74,0.08,0.09,1.16,18.29,13.82,113.52,1.57,1.09,53.3,157.27,-13.87,-16.11,-32.7,0.28,1.14,5.94,860.27,44.68,51.88,252.58,0.09,0.1,1.16,11.9,13.9,-0.27,1.39,0.42,60.76,303.17,0
4.26,11.35,10.86,0.04,0.27,1.08,928.65,40.97,134.0,149.69,0.56,1.48,2.67,16.99,62.51,40.04,0.93,14.49,32.49,154.4,4.76,10.28,8.67,0.07,0.17,1.05,664.43,14.52,106.44,127.03,0.49,1.05,2.16,19.33,53.68,49.51,0.95,11.32,26.51,72.62,0
-9.91,-22.44,-14.84,0.0,0.2,0.96,545.15,51.65,210.69,203.11,0.56,1.26,2.27,15.95,55.86,8.14,0.94,12.15,38.73,345.2,-11.01,-28.8,-13.79,0.0,0.15,0.97,456.99,33.91,202.61,189.52,0.62,1.61,2.61,18.35,61.75,9.04,0.95,5.73,36.77,349.08,0
-5.88,-19.15,-21.05,0.33,0.49,0.84,1303.43,75.17,464.38,162.47,0.44,1.43,3.26,9.7,69.3,33.97,0.54,6.29,55.78,4628.22,1.29,3.79,4.9,0.21,0.37,0.77,1386.99,72.49,443.34,178.23,0.38,1.12,2.94,16.1,65.99,33.88,0.52,1.08,56.26,-1062.1,0
0.07,0.11,0.23,0.05,0.31,1.25,1165.28,75.46,289.31,282.24,0.3,0.46,1.55,12.43,35.36,42.67,1.01,4.22,39.55,129.26,0.12,0.19,0.32,0.02,0.09,1.15,975.52,21.9,252.22,316.02,0.34,0.55,1.59,12.62,37.28,45.51,1.02,7.64,33.42,63.82,0
0.43,1.28,4.55,0.01,0.29,0.94,3840.82,548.56,1843.16,1340.92,0.58,1.72,2.97,31.92,66.28,23.38,1.41,4.46,332.27,-113.81,0.27,0.74,2.19,0.13,0.27,1.04,2927.43,188.32,1398.06,1132.2,0.57,1.54,2.71,31.04,63.05,25.92,1.92,1.42,246.74,-96.36,0
